date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,long_made_fg,source_url,reason
1982-09-19,1982,2,REG,1982_02_SD_KC,nfl-nick-lowery,Nick Lowery,KC,SD,1,1,4,4,41,https://www.nfl.com/players/nick-lowery/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-09-19,1982,2,REG,1982_02_WAS_TB,nfl-mark-moseley,Mark Moseley,WAS,TB,0,2,3,3,35,https://www.nfl.com/players/mark-moseley/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-09-20,1982,2,REG,1982_02_GB_NYG,nfl-jan-stenerud,Jan Stenerud,GB,NYG,3,3,2,3,37,https://www.nfl.com/players/jan-stenerud/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_BAL_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,BAL,4,4,3,3,43,https://www.nfl.com/players/pat-leahy/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_CIN_PHI,nfl-jim-breech,Jim Breech,CIN,PHI,1,1,3,3,49,https://www.nfl.com/players/jim-breech/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_DET_CHI,nfl-john-roveto,John Roveto,CHI,DET,2,2,2,4,51,https://www.nfl.com/players/john-roveto/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_KC_NO,nfl-toni-fritsch,Toni Fritsch,NO,KC,3,3,2,2,42,https://www.nfl.com/players/toni-fritsch/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_LA_ATL,nfl-mick-luckhurst,Mick Luckhurst,ATL,LA,4,4,2,3,49,https://www.nfl.com/players/mick-luckhurst/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_MIA_BUF,nfl-uwe-von-schamann,Uwe von Schamann,MIA,BUF,0,0,3,4,42,https://www.nfl.com/players/uwe-von-schamann/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_MIN_GB,nfl-jan-stenerud,Jan Stenerud,GB,MIN,2,3,2,2,32,https://www.nfl.com/players/jan-stenerud/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_SF_STL,nfl-neil-o-donoghue,Neil O'Donoghue,STL,SF,2,2,2,4,32,https://www.nfl.com/players/neil-o-donoghue/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_TB_DAL,nfl-bill-capece,Bill Capece,TB,DAL,0,0,3,4,27,https://www.nfl.com/players/bill-capece/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-21,1982,3,REG,1982_03_WAS_NYG,nfl-mark-moseley,Mark Moseley,WAS,NYG,3,3,2,2,37,https://www.nfl.com/players/mark-moseley/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-25,1982,4,REG,1982_04_NYG_DET,nfl-eddie-murray,Eddie Murray,DET,NYG,0,0,2,2,46,https://www.nfl.com/players/eddie-murray/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-25,1982,4,REG,1982_04_NYG_DET,nfl-joe-danelo,Joe Danelo,NYG,DET,1,1,2,4,40,https://www.nfl.com/players/joe-danelo/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_BAL_BUF,nfl-efren-herrera,Efren Herrera,BUF,BAL,2,2,2,3,47,https://www.nfl.com/players/efren-herrera/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_DEN_SD,nfl-rich-karlis,Rich Karlis,DEN,SD,2,2,2,2,38,https://www.nfl.com/players/rich-karlis/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_DEN_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,3,3,3,3,42,https://www.nfl.com/players/rolf-benirschke/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_HOU_NE,nfl-danny-miller,Danny Miller,NE,HOU,3,3,2,2,25,https://www.nfl.com/players/danny-miller/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_NO_SF,nfl-ray-wersching,Ray Wersching,SF,NO,2,2,2,2,45,https://www.nfl.com/players/ray-wersching/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_PHI_WAS,nfl-mark-moseley,Mark Moseley,WAS,PHI,1,1,2,2,45,https://www.nfl.com/players/mark-moseley/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_PIT_SEA,nfl-norm-johnson,Norm Johnson,SEA,PIT,1,1,3,3,48,https://www.nfl.com/players/norm-johnson/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-28,1982,4,REG,1982_04_STL_ATL,nfl-mick-luckhurst,Mick Luckhurst,ATL,STL,2,2,2,3,28,https://www.nfl.com/players/mick-luckhurst/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-11-29,1982,4,REG,1982_04_MIA_TB,nfl-bill-capece,Bill Capece,TB,MIA,2,2,3,3,36,https://www.nfl.com/players/bill-capece/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
1982-12-02,1982,5,REG,1982_05_SF_LA,nfl-ray-wersching,Ray Wersching,SF,LA,3,3,3,3,44,https://www.nfl.com/players/ray-wersching/stats/logs/1982/,NFL.com game log does not list every made FG distance for multi-FG games
